CHR	START	STOP	GENE	PGXt6.best.score.totallist	PGXt31.best.score.totallist	PGXt13.best.score.totallist	PGXt9.best.score.totallist	PGXt14.best.score.totallist	PGXt24.best.score.totallist	PGXt17.best.score.totallist	PGXt27.best.score.totallist	PGXt2.best.score.totallist	PGXt32.best.score.totallist	PGXt37.best.score.totallist	PGXt39.best.score.totallist	PGXt4.best.score.totallist	PGXt34.best.score.totallist	PGXt15.best.score.totallist	PGXt22.best.score.totallist	PGXt21.best.score.totallist	PGXt28.best.score.totallist	PGXt18.best.score.totallist	PGXt16.best.score.totallist	PGXt38.best.score.totallist	PGXt36.best.score.totallist	PGXt10.best.score.totallist	PGXt7.best.score.totallist	PGXt25.best.score.totallist	PGXt20.best.score.totallist	PGXt40.best.score.totallist	PGXt19.best.score.totallist	PGXt5.best.score.totallist	PGXt35.best.score.totallist	PGXt30.best.score.totallist	PGXt8.best.score.totallist	PGXt26.best.score.totallist	PGXt12.best.score.totallist	PGXt3.best.score.totallist
chr1	97234841	97234998	DPYD	0.0289077337587366	0.027097169691022	0.0271415424994788	0.0267651549092542	0.0285612635848282	0.0271628658108614	0.0264530071923578	0.0275778890195136	0.0279612217903418	0.0263603584849183	0.026583221181697	0.025948738378497	0.0265449126176063	0.0303451389073158	0.0272164478800035	0.0261831090355614	0.0263061924329518	0.0273262789513288	0.0279552995824504	0.0273927876304771	0.0268524488530556	0.0238493431676888	0.0275415504574577	0.0261796270980139	0.0277261390260424	0.0262490839670664	0.0256509838129432	0.027698037874916	0.0266264763321494	0.0300972651432169	0.0278964451526452	0.0267500605287017	0.0277712957108804	0.0289305879867404	0.0260179380454472
chr1	97305248	97305410	DPYD	0.0274115982599616	0.0267531279964575	0.0283528578875843	0.0278511459076901	0.027296049772516	0.0270067037082147	0.0279668463666631	0.0264200442924009	0.026845441272868	0.0274518483133265	0.027955739349535	0.0277277281075556	0.0279057901082791	0.0306550447505686	0.0262136579528544	0.0274365099453985	0.0265821774103867	0.0264070507026779	0.0268161702495796	0.0281746248899268	0.0259446771113604	0.0234634325860178	0.0279815859463717	0.0276058148949522	0.0263394303350778	0.026434480930358	0.0274016086426812	0.0283200556481711	0.0278166723016388	0.0304883882022138	0.0265991676473185	0.0265777123104121	0.026591570846736	0.0273675949379371	0.0273185096158307
chr1	97306166	97306328	DPYD	0.0297894440678289	0.0279692277723266	0.0284394673936624	0.0279559095669146	0.0297431284047527	0.0288112419295952	0.027787900581503	0.0285588570869865	0.0287042473670636	0.028096466341987	0.0268695848521542	0.0271147714186733	0.0278370399765545	0.0308346642001118	0.0276032019455678	0.0278481581172504	0.0279358831062135	0.0280791390181458	0.0287346287215265	0.0285035575960649	0.0274075140556368	0.0253582199860969	0.0287225093385207	0.0280481612363742	0.0284526018043282	0.0279345998281058	0.0272386955977404	0.0293452924056322	0.0276597551224754	0.0310400009600989	0.0278676157922812	0.0279789816264121	0.0279615114995145	0.0298539201170781	0.0269766259347465
chr1	97373550	97373652	DPYD	0.0277563737939172	0.0241881425382397	0.0267948205878149	0.0253114332065682	0.0275029127136757	0.0298542543605362	0.0246954773218136	0.0247475272944542	0.0254410247005954	0.0285437448100408	0.0275080621219353	0.0271021566773703	0.0267770041589478	0.0283474604729245	0.0227205608580598	0.028608666349339	0.0287755253076467	0.0243109429491335	0.0254347798591071	0.0266137780241442	0.0224310074042599	0.0213364862714339	0.02804233628938	0.0285180078548649	0.0253091771357888	0.0287669519059491	0.0271256456348541	0.0281266965920775	0.0251863310821127	0.0283103740571004	0.024669810078566	0.0256016528712816	0.0253920663688581	0.0277450708890921	0.0262952178061421
chr1	97382372	97382477	DPYD	0.0665376728948964	0.0843555812898531	0.08797338065881	0.0879508433451577	0.066956926056363	0.0472090198459846	0.0881965342616857	0.0842273584776107	0.0830405911587599	0.0701721220224139	0.0875617699331657	0.088115086977237	0.0877974245704327	0.0835829197086611	0.100998994879611	0.0699427547153963	0.0492986131529886	0.0843047673899245	0.0848695634150267	0.0872251294210101	0.100367607504515	0.0918101492269475	0.0691942653517043	0.0700572243331227	0.0848758361051172	0.0489120320706686	0.0879870024019861	0.0695424691656056	0.0880329094577567	0.0807244052603564	0.0841885816127127	0.0882047168746301	0.0844241102436799	0.0665132580817871	0.0881464382158574
chr1	97450047	97450223	DPYD	0.0276488260177486	0.0281990702976883	0.0294134982687071	0.0294842973021965	0.0268012857903598	0.0300709288100968	0.0284807149797685	0.0274545515200858	0.0283953581863177	0.0304269167100018	0.0300363064678588	0.0302699949174499	0.0293938985784423	0.0270367889267978	0.0301735023610095	0.030491976284004	0.0288472908035122	0.0271944454710163	0.0287700573148755	0.0292076984605604	0.0303945905891376	0.030246386940018	0.0300474396577894	0.0304952844537019	0.0281366383576866	0.0288557168121137	0.0303226806410819	0.030342033955195	0.0294465052048219	0.0264012175200928	0.0269155755651431	0.0290564768645401	0.0287694635249359	0.0278453854841877	0.0284118687348402
chr1	97515715	97515980	DPYD	0.026399094575217	0.0261832412433059	0.02785715689105	0.0279012392024542	0.0260971107951658	0.0277662066573916	0.0271676450679597	0.0268734815728805	0.0267955705195529	0.0275303120109341	0.02700563201452	0.0279856857479058	0.0277857160377071	0.0259479891669451	0.029135134736113	0.0275208393941382	0.0275509687408596	0.0265386436348128	0.0275169341229148	0.0279336422566662	0.0290228512533564	0.0292207868083081	0.0280865100390119	0.0275016985146524	0.0268138116696648	0.0275528859991514	0.027986836991115	0.0280844386357061	0.0277666895519418	0.0252570302535432	0.0258932802955017	0.0280058373395282	0.0271802208029037	0.0267703229248906	0.0272061977139011
chr1	97549548	97549766	DPYD	0.0251017439104074	0.0248769504389043	0.0290806702457964	0.0286923503785652	0.0243760777867109	0.0268213099679847	0.0285299933497457	0.0243825290729373	0.0252071527329327	0.0273487146903255	0.028425957242172	0.0282280869041189	0.0288368580982325	0.0270011190826373	0.0272800840774625	0.0272381488628004	0.0259207006826772	0.0243700607834102	0.0253521771974756	0.0289424533543778	0.0269816270052274	0.0271705324407749	0.0283734513370291	0.0272936242257101	0.0247610024788482	0.0259838198293899	0.0281806631224293	0.0284834284078077	0.0284527268338886	0.0259259231461909	0.02456062886288	0.0286430624182701	0.0247330564337404	0.025169138561972	0.0281974648098441
chr1	97573748	97573985	DPYD	0.0265075866741555	0.0263401616346029	0.0279906642155261	0.0278408152946772	0.0258846081931374	0.0272366155281938	0.0274489837118217	0.0261586466228916	0.0261563268603486	0.0267409886251893	0.0258886214525565	0.0261058959663531	0.0275690395851862	0.027472397575009	0.0260957473757174	0.0267137035712817	0.0269133904622695	0.0258789649152055	0.0262595221106526	0.0271462196312444	0.0269741158561932	0.0264368294478937	0.0289256558321402	0.0267243354594294	0.026573565481845	0.0268660717645472	0.0261331720122277	0.0289360114868239	0.0279223021809884	0.0270647658332723	0.0256875252670002	0.0277425008061985	0.0259063440017275	0.026954915996281	0.0273335803574442
chr1	97593206	97593387	DPYD	0.0263089462658294	0.0258674371392207	0.0268199537581438	0.0266763926597085	0.0261803690959323	0.0268273433998402	0.0254134205609608	0.0254456933155815	0.0261777301388739	0.0264657148777578	0.0262799274380874	0.0253163716388367	0.0267938758530595	0.0273116096396753	0.0259556280798964	0.0264268401382521	0.0257974997685488	0.0254202477442664	0.0263909662713718	0.0263390553210435	0.0258494026323138	0.0245173239027825	0.0279851947855879	0.0266351392009269	0.0258858891933604	0.0259319174894086	0.0254023859714429	0.0280372403109205	0.0264592291669685	0.0278681722445884	0.0262117541202373	0.0265805560913159	0.0255662497861678	0.026587198017422	0.025281930546738
chr1	97595047	97595175	DPYD	0.0256394322460432	0.0280846637574663	0.0331759876850099	0.033130429611554	0.0244011044919494	0.0260005175904355	0.0330468648259558	0.0280889511179408	0.028434274123111	0.0290074987296492	0.0327812539613422	0.0340267812341163	0.0331447822197765	0.0290721157779765	0.0346181826907115	0.028938350241837	0.0253238825635682	0.0279203776224957	0.0286855197670383	0.0331652109647464	0.0345494604084594	0.0342399118328874	0.0284990775655834	0.029006574190898	0.0281177838882759	0.0253689044147669	0.0340259578903308	0.0287092884541538	0.0327434209549497	0.0258259682902852	0.0266146111372476	0.0330143750045955	0.0282748025721451	0.0257533643232193	0.0329429395956483
chr1	97679084	97679188	DPYD	0.0698223992735518	0.0867335991505653	0.0865798902937337	0.0864783101738035	0.0699193723345018	0.0472636825619273	0.0867734063732672	0.0876002322987273	0.0851514559138148	0.0699016895514256	0.0863620540027489	0.0867899653334252	0.0865786331635587	0.0835298027293442	0.10273217263369	0.0692717519732871	0.0496132982782804	0.0873216096893743	0.0875748497541295	0.0859082433183778	0.102553523552715	0.0916711193091134	0.0685631914647557	0.0699732781938481	0.0876206252434771	0.0507156223355612	0.086441799876278	0.0688890475408543	0.0867680444501948	0.0821462328170734	0.086684888792027	0.086783932864321	0.0873114075153433	0.0692890556698215	0.0864174180807589
chr1	97691706	97691808	DPYD	0.0265521668960513	0.0262161780057445	0.0279275879823173	0.0276232221016083	0.0253271967581113	0.0273594499537114	0.0274738652923889	0.0260278148767686	0.0252394586750795	0.0277937967835488	0.0273996740440851	0.0271306799815248	0.0277193765585482	0.0255425997043461	0.0272321039020192	0.0278494367038737	0.0270163346383945	0.0248774709120081	0.0264454415223463	0.0279359930602829	0.0271981136735179	0.0273237847793442	0.0288806731266184	0.027797001572268	0.0260221615404197	0.0269847732096933	0.027112566498285	0.0290887326665186	0.0273511197169435	0.0250621665008192	0.0251365818424346	0.0273132674514562	0.025814954246815	0.0264421891996144	0.0267032239637507
chr1	97699340	97699595	DPYD	0.0277774751145568	0.0267087626660833	0.0275771257810018	0.027646579347655	0.0275501116705273	0.0274062949282761	0.0270769902510624	0.0264916567111215	0.0266648642706642	0.0263039705469751	0.0249474032942116	0.0249177417195209	0.0270451265783851	0.0280139824187019	0.0270995197580288	0.0262985000145123	0.0269811138893168	0.0262698524923323	0.0270647258729825	0.0274928759023286	0.0280249053376502	0.027508966294799	0.0292912515699555	0.02625095174405	0.02736433035852	0.0269345367154828	0.0249408437059819	0.0292710652909594	0.0275664007424159	0.0277736804139213	0.0263479004533093	0.0276165642058885	0.0269141121138039	0.0275431690343458	0.026172266603789
chr1	97720875	97720979	DPYD	0.0328220209667446	0.0385034023218944	0.0415073343150946	0.041510965285078	0.0301695683025529	0.0270315718915481	0.0415026353123498	0.0390089662674982	0.0362410378351029	0.0334073408264922	0.0407238875458516	0.0412356252218344	0.0415011510373559	0.0347462834623651	0.0472392110346845	0.0334544553267487	0.0297807307142849	0.038534616057169	0.039012028831344	0.0414246934989358	0.0473341583492461	0.0454795653708003	0.0343649332526407	0.0334323013966525	0.0391864554403931	0.0296617902492837	0.0410996022790307	0.034492443418431	0.041504751287225	0.0312388992063438	0.0380504809828571	0.0414020706272278	0.0390343432643862	0.0323692562016517	0.0414988080457401
chr1	97721499	97721671	DPYD	0.0310060229839546	0.030300960638961	0.0312569109110545	0.0304670763391521	0.0307657408721897	0.0305692224470893	0.0308660230374458	0.0300657541430072	0.0304314734152854	0.0304263208613213	0.0294695812523034	0.02981771072012	0.0312808128656689	0.0335847551216469	0.0289430514232541	0.0304291792105297	0.0301253313952927	0.0301579872043008	0.0305798912306192	0.0314656922042969	0.0285269014880375	0.0265790224150785	0.0308501218688776	0.0303449358526464	0.0297351828395488	0.0300523934558133	0.0296598645610965	0.0319492075493467	0.0312998338291268	0.0335917784556819	0.0298975261860906	0.0304752464921355	0.0301905499423078	0.0307725468624503	0.0305336784726252
chr1	97740385	97740503	DPYD	0.0238108108784481	0.0236332754752907	0.0279645910977358	0.0276612355351365	0.0223045648553029	0.0254175694724091	0.0274657311176942	0.0245135329746297	0.0236688272712402	0.0250465981449768	0.0254319152151956	0.02502046919205	0.0278052669714661	0.0251083576791469	0.0254431792672021	0.0250526616006137	0.0251727827901761	0.0234295252239347	0.0243640100065709	0.0279457003243456	0.02542341257494	0.0255204712604745	0.0284843268232599	0.0250376364663997	0.0241797054779207	0.0251886439805981	0.0250222734016235	0.0284830681289115	0.0278419194524906	0.0243984299175313	0.0238558090148964	0.027553062091685	0.0238704328039031	0.0239612304018452	0.0273105731007686
chr1	97828103	97828205	DPYD	0.0289448374142659	0.0276021288835163	0.0303068851441394	0.0301499154989084	0.0285959582105469	0.0282376556295686	0.0298509203650552	0.0265677282182955	0.0273893790669939	0.0281020245443192	0.027507499876816	0.0275362214783109	0.0292933929535082	0.0317114505305621	0.026882336087627	0.0280527690850533	0.0284879113501862	0.02748965680642	0.0278278266737691	0.0302827926855231	0.0262641828349718	0.0255790646845411	0.0309698485527314	0.0280689670620227	0.0271961177810712	0.0284415939251987	0.0275480158540077	0.0310223704501439	0.0296891428229493	0.0318934584692075	0.0277364907765069	0.0297911390923289	0.0271919823406914	0.0286335931087946	0.0291621671492302
chr1	97883244	97883379	DPYD	0.0397822879951776	0.0464206949226386	0.0483494651948946	0.0483519918023189	0.0395192668509785	0.0343942031100182	0.048295669099507	0.0464210758449293	0.0456715017326539	0.0412812988155937	0.0477554337513362	0.0491428995208508	0.0484036712765869	0.0443598496621284	0.0546230168388718	0.0406444963902255	0.0359269219106935	0.0469541396090981	0.0472897056766556	0.0477911190547211	0.0549819966909286	0.0516342974138639	0.0408799599805168	0.0412660511988047	0.0470726566243477	0.0353294761768587	0.0485620940577181	0.0408879622224764	0.0482923795725722	0.0421379734600014	0.0457625371300237	0.0483929688363234	0.04614693181321	0.0404031637559575	0.0483711382143503
chr1	97920862	97920964	DPYD	0.0363720115288332	0.0379305160561088	0.0369668223469565	0.0372083741614331	0.0357503820006718	0.0315791229364697	0.0370930571386938	0.0374034415393699	0.0377192110767237	0.0341092543891685	0.0363196222826601	0.0365887453472766	0.0371351544968776	0.0387325628289745	0.0390169721333085	0.0329220743260427	0.0299771371277569	0.0379220662801122	0.0377188915244651	0.0371914693614203	0.0394695023495646	0.0358618249187785	0.0342919688880123	0.034146579566494	0.0377589727001894	0.0283879026020412	0.0365953573545796	0.0347639769890697	0.0366958163821656	0.0384977583293358	0.0376814239681892	0.0368863611953829	0.0377884276763242	0.036700584439854	0.0366861548033764
chr22	42126573	42126747	CYP2D6	0.121969141436335	0.101942184143114	0.0775132487597151	0.0775499781017495	0.122119731297529	0.0997596768589144	0.0776040930212597	0.104335040082552	0.101252635266152	0.0731783030594825	0.0759665583850466	0.0760707106238346	0.0774515758326731	0.0777254487827948	0.123133303949234	0.0730665654170411	0.121218074380202	0.122656345557717	0.121680456723148	0.0775040224239039	0.124862529791584	0.12420839812261	0.0750110498914814	0.0732371294586379	0.122699501932277	0.121192840520987	0.0758060339959767	0.0749991515082663	0.0775859842126013	0.0756650185810993	0.122725297761484	0.0776020684604315	0.122731831403015	0.12143254497059	0.0770737951805082
chr22	42126857	42127023	CYP2D6	0.152918379702459	0.147241198875809	0.141828881356732	0.140657974386272	0.150705613219402	0.150127880396645	0.139168857881541	0.147699760675485	0.146768922002599	0.147508203991961	0.148240301570301	0.138384372405955	0.142050240383312	0.149223398263076	0.145427296782346	0.146180072511824	0.141275767174429	0.138158166436332	0.149012245190641	0.142049119601049	0.151868070700833	0.143811176653684	0.151676825445263	0.146568183173158	0.148035631964823	0.141098504194037	0.138440561123791	0.151458690222192	0.140199321859256	0.145953030538362	0.147149698232344	0.139860324414709	0.138028820877255	0.145124609064562	0.140085365921257
chr22	42127446	42127681	CYP2D6	0.123778277187481	0.11821499764651	0.110307989426313	0.108828375932294	0.120924876959114	0.123881092279437	0.106643764403023	0.118744711393432	0.116030255403781	0.119197599185368	0.117163320474629	0.107198043830103	0.110301619558671	0.11091784830969	0.121352463433681	0.119198370723813	0.116661051052791	0.108658272242349	0.120928825160073	0.109775477804846	0.122870262165614	0.118903949965544	0.123950840649895	0.119477364320359	0.121550143926163	0.116541767263383	0.10695927840264	0.123820714310789	0.108744306469137	0.108646604256205	0.117804655731251	0.108065967181976	0.120998963120236	0.12177832541132	0.109199488895499
chr22	42127782	42128039	CYP2D6	0.138986868313786	0.133714694400172	0.142512500385342	0.139603104137688	0.138547478106757	0.148970836291287	0.137811120405727	0.134483461789202	0.132934926971658	0.144635862888418	0.140400638669141	0.140458166979365	0.142413439304795	0.138865435747209	0.134116730762449	0.144742510495609	0.149610521264794	0.133592169114651	0.136449270620295	0.14223794223358	0.131968527536886	0.133641230793614	0.148052220523445	0.144821217194375	0.135118946219622	0.149661945766404	0.14032133368483	0.148051463729011	0.139251813263091	0.138201647105697	0.133500500074325	0.138911469729575	0.133971522341648	0.140790380064582	0.14221202899375
chr22	42128161	42128360	CYP2D6	0.138963898121966	0.133855001128039	0.143002800183209	0.13994495603235	0.138875244967561	0.149661934098419	0.138359560069868	0.135291833034047	0.133157008724631	0.145071037758022	0.139829160477714	0.140930330949321	0.14289065918692	0.138322613534516	0.134500102289162	0.145085798444501	0.150918774247773	0.134428455283964	0.137134089696941	0.142470817549236	0.131235126031836	0.134006083544684	0.148397778376208	0.145105587059104	0.136236748173651	0.150979030851534	0.140632419888015	0.148383986029447	0.139829749352621	0.137763981124526	0.133410289040092	0.139646795276922	0.133976429389667	0.141562188612227	0.142646561661001
chr22	42128763	42128953	CYP2D6	0.143044794309695	0.136202813335919	0.140369629013974	0.137573063170221	0.140355996858158	0.150837610199648	0.136417580257895	0.136752205492344	0.135985603186258	0.147018473082165	0.14346385013325	0.138657109157882	0.140472663111054	0.136888652863645	0.136862668885001	0.146798305015533	0.146509900881981	0.131498995878986	0.138306704932031	0.139978132002366	0.137132010413896	0.1364336053387	0.149952076347164	0.146822894562015	0.13914179211285	0.146507557529227	0.13801199687057	0.149989198887276	0.137563882123747	0.135941942126965	0.136072312583151	0.136777136885017	0.132525657449624	0.139583729666773	0.140049058924718
chr22	42129013	42129195	CYP2D6	0.140685393849506	0.135807351325172	0.146206724034971	0.142742932839423	0.139429871618886	0.1531042374092	0.141815500803848	0.136764518545765	0.136813778815543	0.149053090543583	0.143186497927988	0.144437324393506	0.146029050226239	0.141716918554473	0.135175856196094	0.14909971858328	0.151640382188664	0.135327819038915	0.138479311005656	0.145784969805025	0.133284726968475	0.133881633976229	0.152101182197703	0.148954278938384	0.136683833025644	0.151697000133089	0.144353038817433	0.152117286615227	0.143005098490438	0.141167380460206	0.134159464960727	0.14219645573218	0.135489592452016	0.143437170906002	0.145904643805648
chr22	42129727	42129977	CYP2D6	0.122599067744773	0.117433053850599	0.126089793340846	0.122756199798481	0.121795348318216	0.133603769200504	0.122099657952778	0.119612477748766	0.117997289038712	0.129746396984032	0.124276691950303	0.126648445560873	0.125883180947425	0.120846509071895	0.118282678127122	0.129754371519552	0.134320599633297	0.118727730348295	0.12112431348129	0.125778379075761	0.115014506276459	0.117635874283388	0.130294487552845	0.129738890402295	0.119453821751216	0.134376290554126	0.126521204686803	0.130313899831332	0.122698023221011	0.120555033000819	0.116530937726577	0.12219577635284	0.119107256556914	0.125424761507323	0.125907680272521
chr22	42130609	42130837	CYP2D6	0.141869882703012	0.136866193481154	0.147727031769905	0.144483497723345	0.141246350812493	0.151561416169946	0.143694115591042	0.137935565729124	0.13643441097409	0.147643851352351	0.143438324001875	0.144895759993434	0.147249892732343	0.14489114419231	0.136825946690969	0.147783983828929	0.152545344163678	0.137484429426661	0.139605375212316	0.147444433944968	0.13517806161019	0.135609518895756	0.151884864965383	0.147750387830079	0.136756502908383	0.152716699866169	0.144918055960703	0.151911773232565	0.144344066494151	0.143992152108996	0.136250166301629	0.14374420947346	0.13705717271733	0.144162359203646	0.14748837614351
chr6	18130685	18130787	TPMT	0.02388763906948	0.0247737883257545	0.0265829474479677	0.0265849559674542	0.0229427300267695	0.0231033879395907	0.0263430873799279	0.0246589174499447	0.0238774100659785	0.0245580967448452	0.0259323166232831	0.025733507258998	0.0265337684927856	0.0241394677307292	0.0261410597877459	0.024403785273132	0.0244886606111153	0.0245664332379664	0.0243166825146552	0.0266134161637569	0.0265096193188369	0.026557682371936	0.0255596843244428	0.0249193466035775	0.0246497682195954	0.0244757395846396	0.0254951786254631	0.0255131109917698	0.0262885469986509	0.0237433703181538	0.0248785153257401	0.0264369689253944	0.0248621372982432	0.0218765021403583	0.0265992574155433
chr6	18138901	18139004	TPMT	0.0744958893270268	0.0765170314826616	0.0828691263088025	0.0827332780031531	0.0740092741508984	0.0689064103231776	0.08283029456717	0.0783479347460687	0.0756376772889056	0.0715321583941363	0.0810351482441041	0.0812984832560695	0.0828535740567225	0.0800791464649396	0.088822248505533	0.0715438148930916	0.0717938886055229	0.0785450256926466	0.0786372495417646	0.0828358062887699	0.0877457681782909	0.0865871197040499	0.0722444349830491	0.0714082771407406	0.0782618937631737	0.0705840061014323	0.0801990529224979	0.0714423111317318	0.0823809157303588	0.0737068393536403	0.0786520558101346	0.0826646507533744	0.0721856206899344	0.0675855835002913	0.0827736942304899
chr6	18139589	18139691	TPMT	0.0218708704654515	0.0234019041008107	0.0250994383675735	0.0249279104846709	0.0214907299116555	0.0216829862534022	0.0250956923181881	0.0237065387929783	0.0228695435192717	0.0222600508116048	0.0250536896231537	0.024803902481717	0.0250503832593165	0.0230997866898189	0.0253817020842062	0.0226629655234363	0.0217845230807739	0.0230371005828966	0.0230853843433152	0.0250819334125459	0.0261185029555285	0.026078276160164	0.023414947714356	0.023091676205217	0.0235970897729095	0.0220812857942192	0.0246605719553981	0.0233429339554501	0.0251091988324316	0.0218384935042814	0.0235324594011149	0.0247790919411949	0.0236837350060257	0.019720834346234	0.0251073964806962
chr6	18143710	18143812	TPMT	0.0315066749194249	0.0365290249526937	0.0385630120116286	0.0385674301940664	0.02913816540551	0.0281318727616786	0.0385195900747029	0.0366036229201581	0.0344991924327962	0.0330522236760294	0.0376637197047844	0.0388643849660521	0.03836893780713	0.0332925813129249	0.0413439683551596	0.0333960847407723	0.030441437616836	0.036606683654475	0.0361340814991159	0.0386343996260664	0.0418277786090073	0.0405585861620369	0.0326525841972217	0.0334049562164249	0.0365968043170766	0.0302895439288873	0.0382418015790746	0.0326645570477849	0.0385774110785343	0.0316154890343207	0.035955066250872	0.0382252135116208	0.0365864524167125	0.0306756071455256	0.0383339818136743
chr6	18148934	18149036	TPMT	0.0239870254096295	0.0237911797242296	0.0244852860913974	0.0241371225508256	0.0223327212513517	0.0240837027612562	0.0242639916306334	0.023919537311438	0.0235956943951496	0.0239790953743366	0.0242133388705406	0.0243520567408344	0.0243671224228003	0.0228605656044353	0.0221535258355035	0.0242673711715398	0.0246368271844563	0.0238952679552508	0.0235416370298661	0.0243680701239421	0.0239603442545483	0.0235705096494981	0.0239814188284165	0.0241375002272995	0.023888199432871	0.0248180292807096	0.024417695716713	0.0239730385304853	0.0242615701105545	0.0226520688487634	0.0235638426146146	0.0238014259321295	0.0238629853752786	0.0225640591554905	0.0244353707952848
chr6	18149116	18149218	TPMT	0.0247544363028314	0.0284923608096954	0.0322507817769303	0.0322491526789608	0.0240091645762102	0.0233799842014504	0.0321910437503448	0.0282980636276389	0.0282823685420499	0.0277048089096972	0.0317001257733768	0.0316045400056434	0.0321895603175376	0.0284911694692025	0.032047949815845	0.0277840927702203	0.024415941646645	0.0285938802969261	0.0279519464423223	0.0322518547730802	0.0328490732333082	0.0324380452479508	0.0283677267169533	0.0280407957769268	0.0285804671273734	0.0247544855634516	0.0317353674672887	0.0285120024339472	0.0321887363427165	0.0277134412432052	0.0286255448697575	0.0320940039474316	0.0283857024734609	0.0228957008842984	0.0322430129838426
chr7	99652738	99652840	CYP3A5	0.0246709932368605	0.0232509326378989	0.0242506356884702	0.0229260696734291	0.0243233576047017	0.0238769790681179	0.0233887986999395	0.0231771167574885	0.0233239504496184	0.0233939225585124	0.0236417386555166	0.0242947436486999	0.0243549290845316	0.0265128845621973	0.0204580231510719	0.0237519942300839	0.0238263763127627	0.0232211825700038	0.0230112998647783	0.0242766208188027	0.0210330231250729	0.0186163628161408	0.0240497738941572	0.0235459533497315	0.0233383501344092	0.023787627232516	0.0243100846226581	0.0240180920461846	0.0232472592758734	0.0262672258170582	0.0226821612807418	0.0235696475860648	0.0232758357930428	0.0245953090971062	0.0243229871650544
chr7	99665138	99665240	CYP3A5	0.0277565136421928	0.0299008078688126	0.0323717902615161	0.0315374825848824	0.0267912062497448	0.0271958676958456	0.0325670174402752	0.0299465082326367	0.0290449689228915	0.030128151835252	0.0325376760935006	0.0330813768191357	0.032613516793214	0.0294922756546405	0.0307158214585899	0.0301503759599106	0.0284549314513148	0.0300056896959551	0.0290651064590298	0.0319116089392743	0.0322628853223795	0.0318352497624694	0.0294594088987001	0.0297510731899796	0.0300345517803235	0.0284745443145203	0.0332740845491935	0.0293573300512006	0.0323078947009781	0.0283035270055371	0.0292793714703972	0.0319940858931898	0.0300473813496337	0.0268987227852359	0.0326656343627605
chr7	99672831	99672933	CYP3A5	0.0322392930829455	0.0315245159017107	0.032452800178799	0.032904165106723	0.0321955582844365	0.0328557486838665	0.0321291615961154	0.0315120264250566	0.0317135223920189	0.0326689734031747	0.0333794948301533	0.0331608756184993	0.0338904199239817	0.0348010613362823	0.0281499899506761	0.0324459327341096	0.0323925963568159	0.031760291336676	0.0311818882136885	0.0339568416036189	0.0302093418082696	0.0291154365016047	0.0339129220589766	0.0332226528259022	0.0317237160588666	0.033101012378163	0.0333932904506431	0.0333183115172619	0.0334907864082583	0.035056411512118	0.0318023340902764	0.0334556846559592	0.0315362968592038	0.031078738530732	0.0339544840231755
chr7	99758097	99758199	CYP3A4	0.0258176273803809	0.0239466181727945	0.0252579273350997	0.0245494092036643	0.0255409198323786	0.0262341412665278	0.0246313480971574	0.02437623887594	0.0248250283511595	0.0253791999532329	0.0253948908493043	0.024670393296133	0.0245750886844857	0.0264242312163166	0.0230830891376293	0.0253700045815957	0.0248459247139327	0.0239142826152767	0.0244866730116155	0.025399572057797	0.0231819967028601	0.0223044170944558	0.0259724874954243	0.0255325410474599	0.0248020086835254	0.0251860663731767	0.0246822795307753	0.026225620095442	0.0246845495731064	0.0262352502921572	0.0245014153567327	0.0244474840860767	0.0248461497877944	0.0256479393673897	0.0249653371385801
chr7	99768651	99768753	CYP3A4	0.0328816060432511	0.0316273484504837	0.0332424296060057	0.0319873866718034	0.0330164625643965	0.0314320992843812	0.0324870525208441	0.0315178603427758	0.031693667288244	0.0320960319767249	0.0334060900179868	0.0330788252382845	0.0332322296247029	0.036117154161478	0.0289148786791389	0.0316084582192709	0.0307951757768282	0.0313593267273984	0.0307757291435963	0.0331895913437708	0.0307168308393943	0.0273990455933744	0.0321356683490261	0.031631692686187	0.0315225717341781	0.0308937956547054	0.0329535815909636	0.0323860196193427	0.031730094842337	0.0355830178626475	0.0316590864416493	0.0318771111320337	0.0315338615278076	0.0323289499795148	0.0325655149490012
