CHR	START	STOP	GENE	PGXt6.best.score.totallist	PGXt31.best.score.totallist	PGXt13.best.score.totallist	PGXt14.best.score.totallist	PGXt24.best.score.totallist	PGXt27.best.score.totallist	PGXt2.best.score.totallist	PGXt32.best.score.totallist	PGXt37.best.score.totallist	PGXt39.best.score.totallist	PGXt4.best.score.totallist	PGXt34.best.score.totallist	PGXt15.best.score.totallist	PGXt22.best.score.totallist	PGXt21.best.score.totallist	PGXt28.best.score.totallist	PGXt18.best.score.totallist	PGXt16.best.score.totallist	PGXt38.best.score.totallist	PGXt36.best.score.totallist	PGXt10.best.score.totallist	PGXt7.best.score.totallist	PGXt25.best.score.totallist	PGXt20.best.score.totallist	PGXt40.best.score.totallist	PGXt19.best.score.totallist	PGXt30.best.score.totallist	PGXt26.best.score.totallist	PGXt12.best.score.totallist	PGXt3.best.score.totallist
chr1	97679084	97679188	DPYD	0.206476608444421	0.20617100100277	0.206411018070432	0.206522836083847	0.206433461321182	0.206573078380188	0.205454311950901	0.206523562098533	0.206040905695644	0.205892849076099	0.20655054454116	0.199217886182152	0.206415484401796	0.206300549319071	0.206139278764237	0.206441831788536	0.206560728083542	0.206043105892505	0.206307090573548	0.20060315821143	0.206490151856902	0.206548546790329	0.206584204118576	0.206517852345096	0.205721867891525	0.206583967175935	0.206148710652361	0.206437093781891	0.206247482685081	0.206503513483053
chr1	97691706	97691808	DPYD	0.187569751972775	0.187541681174908	0.187529487002511	0.187397682380074	0.187571754979861	0.18751511952063	0.187403847987284	0.187544378142506	0.187568682527905	0.187564633355779	0.187460853680236	0.187392710744624	0.187552748576953	0.187567657173706	0.187571957804923	0.187353428378345	0.187571916918752	0.187534077845038	0.187556066223696	0.187571840332603	0.187478370262781	0.187545273141123	0.187514319391028	0.187570975909238	0.187546068299594	0.187569994791711	0.18738946380023	0.187484968100329	0.187548247821794	0.18723713122142
chr1	97699340	97699595	DPYD	0.187841447556475	0.187721656695175	0.187793445356249	0.18780761943716	0.187836085296727	0.187689134966884	0.187715063758166	0.187829458311286	0.187850340382273	0.187849564669444	0.18765941333849	0.187837424036904	0.187691913044019	0.187850457390826	0.187833361891631	0.187656137364342	0.187770033316771	0.187767152301606	0.187846558057068	0.187769500309462	0.187815863284095	0.187848031438468	0.187820897010162	0.18784693377664	0.187843544296761	0.187808422467715	0.187667721442375	0.187752604920696	0.187798764875062	0.187485470292822
chr1	97720875	97720979	DPYD	0.19003517881566	0.189888269159659	0.190048896910447	0.189537362966583	0.190056579586559	0.189996597293329	0.189416014197315	0.190054225584236	0.190031363725533	0.190017203933466	0.190050707311828	0.188686875505126	0.190010479590022	0.190056148283184	0.190039516945786	0.189894942485972	0.189991032104518	0.189969815986523	0.19004368443096	0.189512450069769	0.189994648712833	0.190056160441587	0.190034477229342	0.190017826802683	0.189964656815775	0.190052294031272	0.189791840387815	0.19000203284987	0.189969616116257	0.190008704425491
chr1	97721499	97721671	DPYD	0.188068058261404	0.188020953891485	0.18792883453529	0.188036411391087	0.188042498368224	0.187983232983045	0.188041570979693	0.188064273592436	0.188056240288878	0.188057585740164	0.187935350944245	0.188040630495762	0.188068318087635	0.188056419415653	0.18801306576805	0.187998070801111	0.188057771001935	0.187990556653326	0.187996901340455	0.187686565430431	0.187740476593332	0.188022141103543	0.187929912501449	0.187993282264017	0.188042516565469	0.188031870710766	0.187956106198391	0.188003298267682	0.188008358129699	0.187754803398059
chr1	97740385	97740503	DPYD	0.187239294897748	0.187173178950529	0.187232238147288	0.187046015598029	0.187289480686531	0.187287252500521	0.187177818964039	0.18727672805215	0.18728938582555	0.187276175071549	0.187184393710563	0.187145622685738	0.187274306241209	0.187288099500868	0.187289388376402	0.187146664725647	0.187261372558359	0.187225652433065	0.187278901765105	0.187288640077714	0.187281834620105	0.187273703627362	0.187244719995201	0.187289229148984	0.187280417463767	0.187272472589806	0.18720227592332	0.187204191735215	0.187251811473926	0.187068968482435
chr1	97828103	97828205	DPYD	0.187786246464885	0.187774686348293	0.187738063273776	0.187750254773754	0.187802343990152	0.18762046287775	0.187742939597671	0.187800784921949	0.187782314196599	0.187803758221117	0.187495140362217	0.187801131521951	0.187732714540662	0.18777649009742	0.187803511121178	0.187757935719615	0.187806191090695	0.187730390521864	0.187646717562338	0.187546658910754	0.187753204456043	0.187806308619918	0.187714002479005	0.187777649797327	0.187793245228869	0.187773345048142	0.18779440383906	0.187713383491247	0.187727797825127	0.187467724850896
chr1	97883244	97883379	DPYD	0.191768237356521	0.191748760857378	0.191901368970577	0.191707187169088	0.19196892573189	0.191748857814956	0.191559007519337	0.191950728504993	0.191864354810585	0.191889500220652	0.191961182859488	0.190191999004197	0.191830121458037	0.191847774695142	0.191969972056946	0.191884725660516	0.191967060190084	0.191680130420403	0.191963225046334	0.190894699359069	0.191954190677495	0.191965304099262	0.191914848593129	0.191834175780202	0.191687376534367	0.191961470663166	0.191581950631487	0.19167918994327	0.191932889153675	0.19191393001984
chr1	97920862	97920964	DPYD	0.189743711955747	0.189792135755283	0.189767377530635	0.189568566971186	0.189736106562901	0.18968126983109	0.189747727737214	0.189755223577613	0.18976889158801	0.189772309531597	0.18976146609793	0.189413641965417	0.189612514176792	0.189481111302855	0.189317599698965	0.189790391385836	0.189747660354625	0.189794586731279	0.189720245309302	0.188917568929946	0.189649838733823	0.189794178699746	0.189756112344102	0.189027212491565	0.189793171768282	0.189786140272895	0.189737784042854	0.189762322857194	0.18979066365242	0.189645032507882
chr22	42126573	42126747	CYP2D6	0.224889178367543	0.213560034949644	0.224967655966891	0.224966599620782	0.224948852086398	0.214794133974238	0.213208426167844	0.224966006346617	0.224950670017042	0.224966808005758	0.224766560032596	0.22458837636536	0.223754036448819	0.224949350448265	0.224959465942713	0.224920906432795	0.22434920983113	0.224806138703164	0.224857264653034	0.224429087946238	0.224937782176851	0.224966314955316	0.224946423378182	0.224939455514879	0.22493561567106	0.224957839061542	0.224962339758641	0.224966046026965	0.224589062589658	0.224531898907452
chr22	42126857	42127023	CYP2D6	0.238820366991421	0.237656623249779	0.23879024555991	0.23757888390835	0.23847371431851	0.237947005366551	0.237356058538493	0.238707478078834	0.238803732441057	0.238753117839599	0.238402383525785	0.238219801656866	0.234618512261778	0.23692356170259	0.238753774254402	0.231864894975559	0.238753275488495	0.238342894940447	0.238546229118145	0.233573684697141	0.237058940100453	0.23733536096747	0.238158243347147	0.238873779353711	0.238608291499505	0.236773926937689	0.23759848718659	0.231783274973119	0.233982370990366	0.235204715720128
chr22	42127446	42127681	CYP2D6	0.221609687521308	0.220085800332259	0.221496544793267	0.220031310892596	0.221872704769414	0.220381095203598	0.218869153050089	0.221037278170702	0.221889498847525	0.221793913360826	0.221427320694493	0.221157658300838	0.221098670187785	0.22103810248812	0.221801757032101	0.214840357534755	0.221586929969022	0.220412378209014	0.221908559086027	0.219730205810677	0.221082047809952	0.221359743067688	0.22190948686941	0.221965391295365	0.221154172272678	0.220882449968067	0.219856997309468	0.221624618110559	0.220510169976628	0.219711039704453
chr22	42127782	42128039	CYP2D6	0.227579168536721	0.227135198749488	0.228938315944183	0.227308507361958	0.229228735909923	0.227601789751181	0.226661411828075	0.228880061102608	0.229050455189155	0.228946734696136	0.228582062798731	0.227578024360353	0.229089054242858	0.229066789295426	0.229231779345685	0.227060771234609	0.228785475754745	0.228173168005765	0.227809451652745	0.228808573916482	0.229170844491698	0.22923674537232	0.227986558598917	0.229329247889558	0.228674522362659	0.229165400466065	0.227005080502477	0.227291164490171	0.228677241551169	0.228120722080144
chr22	42128161	42128360	CYP2D6	0.227287606061474	0.227028275395815	0.228852091909842	0.227232740845987	0.229329712479706	0.227901982997429	0.226603171283503	0.229388418943877	0.229225922917121	0.229215466772831	0.228535427628653	0.227847288257186	0.229548081665067	0.229433952923234	0.229377623306659	0.227377349274157	0.229009868034141	0.227720195779551	0.227610739978269	0.229262565362691	0.229262479205676	0.229517389539939	0.228473347839466	0.229504514489987	0.228620831536854	0.229183368624366	0.226757436349223	0.227102213656265	0.228875067061923	0.228029092069697
chr22	42128763	42128953	CYP2D6	0.230520980981045	0.228782609087977	0.230006104983377	0.228880850947149	0.23096696866951	0.229119252376859	0.228649377635293	0.230972814271154	0.230846352410994	0.230813411034199	0.23033308310108	0.229138682287976	0.230589957508023	0.230388738043171	0.230922897429862	0.225899511983702	0.230065813689856	0.229227597635139	0.230748008971221	0.230334967510353	0.230077901313692	0.230429733095761	0.230565162064119	0.231089383417867	0.229532405983274	0.230157877858844	0.228702570050929	0.226527000747238	0.228400688504861	0.229349898783828
chr22	42129013	42129195	CYP2D6	0.2277655278409	0.227660004514719	0.229189733718589	0.226982239609844	0.229777215885698	0.228245316400396	0.228275369411039	0.229696288048497	0.229528549049969	0.229587215704095	0.228683470579205	0.228015932730849	0.229818537949996	0.229915027160095	0.229782379948262	0.227366142536977	0.229282677391694	0.228184412928017	0.228697923868147	0.229055387111306	0.229313345739454	0.229471717060993	0.228196072685244	0.230020599076356	0.229352896655389	0.229368485684914	0.226649583566728	0.227465307550085	0.229446810721921	0.228415820128406
chr22	42129727	42129977	CYP2D6	0.218213367425254	0.217576659738961	0.219262150462468	0.217758193752455	0.219772436098166	0.218787314376729	0.217890705192212	0.219788017730149	0.219427519938293	0.219452450663612	0.218796779448511	0.217759777993589	0.219993487370613	0.219951878221433	0.219785336445263	0.218296906868526	0.219612051195078	0.218611554911586	0.21823493118722	0.21965866430495	0.219558589137056	0.21976168819661	0.218699584290733	0.219993553900616	0.219213822982293	0.219771471782379	0.21707468140278	0.218507587043369	0.219771042454929	0.218843017102081
chr22	42130609	42130837	CYP2D6	0.22874774745114	0.228518572188864	0.230556581128786	0.228357900646736	0.230505006990902	0.229175475457326	0.228252702817934	0.230235175127462	0.230042633754247	0.230287549566898	0.228957110996589	0.228550785750406	0.230215423571829	0.230543086424135	0.230407333699163	0.228898714910502	0.230189128493126	0.229343160250358	0.229221553972387	0.229483209779565	0.230258350797978	0.230454080021277	0.228451052524486	0.230897174928246	0.230353383846883	0.230395862849664	0.228139196474499	0.228636083752587	0.230157438895604	0.229439911826225
chr6	18130685	18130787	TPMT	0.187437082396035	0.187434237494927	0.187453179209768	0.187310497319778	0.187346773866617	0.187418503838149	0.187312032965521	0.187378642740931	0.187345264253963	0.187382411234073	0.187452466568613	0.187227783284139	0.187388381374006	0.187353420649166	0.187451672767629	0.187405814354038	0.187371619316868	0.187450275313683	0.187430189098321	0.187438448837669	0.187444155431617	0.187446094379124	0.187417248651311	0.18745256710516	0.187337937591119	0.187397622406771	0.187448408958867	0.18744622364908	0.187173713037407	0.187434099120059
chr6	18138901	18139004	TPMT	0.202554995575204	0.201719942988147	0.202568564928179	0.202353833249421	0.202455684717774	0.202435380230222	0.201369746905421	0.202373314989789	0.201663339035034	0.201775602908791	0.202571650876751	0.200458105557566	0.202540730279241	0.20237888437892	0.202389151905353	0.202520734248577	0.202562272385811	0.20246946723927	0.201935481641516	0.201374161547925	0.202491740446236	0.202315339249828	0.202398582729567	0.201912935050994	0.2012419781366	0.202367504673707	0.202572069552795	0.200023976951156	0.199904318720896	0.202569993680103
chr6	18139589	18139691	TPMT	0.187228883512232	0.18721384454608	0.18723721566433	0.187180596293221	0.187217971276425	0.187252014448995	0.187145476000337	0.187117943976501	0.187175701542097	0.187241807392455	0.18725212779242	0.187020480330526	0.187156440155549	0.187176224116512	0.187208457055645	0.187166923426449	0.187173120387157	0.187230586015288	0.187252148305722	0.187242490997133	0.187237961541526	0.187252076741698	0.187238813412116	0.187250959851991	0.187206767534783	0.187187537782972	0.187230595287289	0.18724770350242	0.186969020030992	0.18724768041694
chr6	18143710	18143812	TPMT	0.189468860115326	0.189461123231879	0.189473817888673	0.189032809918129	0.189471302838866	0.189475167208287	0.189060585481293	0.189385504436634	0.18923471327817	0.189342382334832	0.189451971753281	0.188482468399444	0.189324074781419	0.189472656680441	0.189473083534318	0.189475470778992	0.189382551269203	0.189472689186965	0.189392048856536	0.189075677133576	0.18944746986182	0.189463831540842	0.189472815755885	0.189435499589364	0.189185715186102	0.189402574987054	0.189346813369077	0.189472148278078	0.189306562491175	0.189447146490714
chr6	18148934	18149036	TPMT	0.187251446453898	0.187236687632124	0.187242481147963	0.187042258018408	0.187175325753367	0.187251971111947	0.187211689421779	0.187145349151803	0.187195956592496	0.187141661557317	0.187249897021828	0.187195298469263	0.187023139362542	0.187194332973365	0.187211331205433	0.187249474872161	0.187204726800376	0.187249943500148	0.187251977394019	0.187203240274118	0.18724064914283	0.187171735587304	0.187248653413481	0.187247030181506	0.187153067435877	0.187188942082404	0.187207587869363	0.187245629453588	0.187071280379946	0.187252018573345
chr6	18149116	18149218	TPMT	0.188028871152145	0.188011136528326	0.188046718238818	0.187918603221402	0.18790613509773	0.187980164911833	0.187977667205632	0.187963588065033	0.187971226258957	0.18795820789283	0.188048598692951	0.187414258747813	0.187921545134251	0.187977465105309	0.188001479813079	0.188027324171208	0.187925303939751	0.188040739716106	0.188049248071661	0.187958513378305	0.18801499002123	0.188024336406673	0.188025187489643	0.188045869224603	0.187987973911965	0.188001743908818	0.188032362501366	0.187994125131861	0.187764107103784	0.188048533200069
chr7	99652738	99652840	CYP3A5	0.18697777284247	0.186973248037084	0.186981571038069	0.186939400576637	0.186936065632997	0.186964724245821	0.186980928938961	0.186836960643002	0.18697187603723	0.186965800815053	0.186960815945594	0.186969205672431	0.186859902432204	0.186900446235104	0.186973108503446	0.186969855058148	0.186944892919796	0.186981952111436	0.186929875545073	0.186650387187693	0.186951269294643	0.186863082810977	0.186980487795711	0.186956559190565	0.1869760340423	0.186941278440376	0.186904782347866	0.186969787054106	0.186970256428373	0.186948628530507
chr7	99665138	99665240	CYP3A5	0.187981111706424	0.187965901997803	0.187969315604067	0.187835483172068	0.187905086526035	0.187972750071225	0.18783122518773	0.18797139964091	0.187932684901344	0.187855439220953	0.187985749001986	0.187462294111412	0.187713212417736	0.187981258512025	0.187952603762331	0.18798122679555	0.187834411067101	0.187915995124445	0.187969232143304	0.187867303752789	0.187975490164834	0.187885059066659	0.187981672738126	0.187956178199476	0.187904139570701	0.187941580307291	0.187868344378614	0.187985426192244	0.187851637218857	0.187981934873074
chr7	99672831	99672933	CYP3A5	0.188280089539069	0.188270408418423	0.188127459306174	0.188293845567282	0.188117534069512	0.188268339677544	0.188301094011277	0.188236686048341	0.188312964083316	0.188220801591202	0.188313016007967	0.188290455049981	0.187964629288529	0.188059448614955	0.187981436340102	0.188302413299757	0.188213107737581	0.188306411829762	0.188306649285472	0.188122103215977	0.188305729226605	0.188243995440779	0.188294782539248	0.188135586347178	0.188313116459579	0.188125185104223	0.188312523773721	0.188272357153367	0.188114862086214	0.188298445551076
chr7	99758097	99758199	CYP3A4	0.18726773677406	0.187153493109869	0.187203945197309	0.187240356690317	0.18720958038947	0.187209986933356	0.187267292098692	0.187215423953893	0.187268737933962	0.187269079307119	0.187064379064252	0.187253993407285	0.187191577039295	0.187213386597563	0.187151237958447	0.187149251536546	0.187224478059527	0.187259544543389	0.187204983088232	0.187088564936142	0.187176535342351	0.187260765831865	0.187264707313859	0.18722004903282	0.187269040736625	0.187265125339991	0.187226407530902	0.187268289050088	0.187253186196907	0.187139151691866
chr7	99768651	99768753	CYP3A4	0.188197695228782	0.188238535261523	0.188229609822832	0.188247186300943	0.188153480656529	0.188221258345299	0.188244660991969	0.188171526259107	0.188247766253459	0.188236786761426	0.188223074761152	0.188165023320911	0.187912936507023	0.188052329589106	0.188147007044601	0.188195331598285	0.18809809169093	0.188248529774676	0.188232477625353	0.187663516896	0.188134960582991	0.188057609139921	0.188222017826016	0.188174666071997	0.188244880091518	0.188213299581914	0.188243254863861	0.188223833757668	0.188146946364091	0.188037697109691
