CHR	START	STOP	GENE	PGXt4.aligned.only.best.score.totallist	PGXt2.aligned.only.best.score.totallist	PGXt12.aligned.only.best.score.totallist	PGXt8.aligned.only.best.score.totallist	PGXt40.aligned.only.best.score.totallist	PGXt10.aligned.only.best.score.totallist	PGXt17.aligned.only.best.score.totallist	PGXt30.aligned.only.best.score.totallist	PGXt18.aligned.only.best.score.totallist	PGXt19.aligned.only.best.score.totallist	PGXt5.aligned.only.best.score.totallist	PGXt25.aligned.only.best.score.totallist	PGXt39.aligned.only.best.score.totallist	PGXt34.aligned.only.best.score.totallist	PGXt24.aligned.only.best.score.totallist	PGXt35.aligned.only.best.score.totallist	PGXt26.aligned.only.best.score.totallist	PGXt7.aligned.only.best.score.totallist	PGXt38.aligned.only.best.score.totallist	PGXt13.aligned.only.best.score.totallist	PGXt36.aligned.only.best.score.totallist	PGXt16.aligned.only.best.score.totallist	PGXt21.aligned.only.best.score.totallist	PGXt28.aligned.only.best.score.totallist	PGXt22.aligned.only.best.score.totallist	PGXt9.aligned.only.best.score.totallist	PGXt27.aligned.only.best.score.totallist	PGXt31.aligned.only.best.score.totallist	PGXt20.aligned.only.best.score.totallist	PGXt14.aligned.only.best.score.totallist	PGXt37.aligned.only.best.score.totallist	PGXt6.aligned.only.best.score.totallist	PGXt32.aligned.only.best.score.totallist	PGXt3.aligned.only.best.score.totallist	PGXt15.aligned.only.best.score.totallist
chr1	97193059	97193291	DPYD	0.0280919176270671	0.0293303354278584	0.0264135231755299	0.027729540809387	0.0264578466390406	0.028977087094322	0.0268270678424275	0.0274218290197603	0.0265895079196199	0.02908543095371	0.0272171700196999	0.0261941206893371	0.0265839779460165	0.030038161163118	0.0271353730178271	0.0304163948005367	0.0276329075422129	0.0275014281752948	0.02435111282744	0.0282189265805816	0.030016184317883	0.0280378330764278	0.027615700838309	0.0290670822940313	0.0275907427415233	0.0273521281102497	0.0292346536935886	0.0292868118202985	0.0270402944251457	0.027705520263547	0.0265950332708157	0.026377996034841	0.027130079093541	0.0273952022577315	0.0246192707626442
chr1	97234841	97234998	DPYD	0.027215930914691	0.0297262162439317	0.0280519498662308	0.0272550727360086	0.0260656659518668	0.0283893593820838	0.027005659936737	0.0293664707466932	0.027899584016397	0.0285432367443408	0.0272854497330512	0.0277030055657398	0.0264500274815356	0.0302950362774444	0.0274102581951113	0.0302834474427153	0.029370848291722	0.0269894307555358	0.0265319607969414	0.0277447713969464	0.0279529137599861	0.028006844357001	0.0280482294094158	0.0293861772983211	0.0269353054547346	0.0271775248459599	0.0295498550913096	0.0291793120781726	0.0270381507025975	0.0291994363346313	0.0270534433921447	0.0280418619857185	0.0274909869256515	0.0265780025496861	0.0268141978314018
chr1	97305248	97305410	DPYD	0.0284279815395385	0.0296518120754713	0.0271842696354662	0.0272508350969559	0.0279721302974262	0.0284836767068141	0.0286604306288178	0.0289272573999421	0.027359852138789	0.0288726740944869	0.0282520477058897	0.0265681318972665	0.0282905551107914	0.030890537107544	0.0275447604211465	0.0308114314149786	0.028873265867975	0.0281235803678344	0.0263213979772385	0.028909917136638	0.0310427174412886	0.0288297882253414	0.0276592181211054	0.0295262339872821	0.0279278858128228	0.0283498050659195	0.0295194582917998	0.0296944729816991	0.0267758004653219	0.0289624117495026	0.0285362754087664	0.0272145431785615	0.027563012700233	0.0278433190101944	0.0265493901731965
chr1	97306166	97306328	DPYD	0.028724058231931	0.0325883851208722	0.0292177244435275	0.028870898512632	0.0279609506101881	0.0296511050655727	0.0287460098470462	0.0310059654664813	0.0299159865926784	0.0302491527253758	0.0283224386958728	0.0287670631560206	0.0278441597519938	0.0318487128004256	0.0289077632018613	0.0319582151703249	0.0312475501814528	0.0288007468587181	0.027832641140075	0.0293637705473626	0.0296669341882889	0.0293998195340299	0.0295508881345606	0.032255601823973	0.0285146240762429	0.0289127951515392	0.0325315387517616	0.0322125853717769	0.028597091605702	0.0317006047415568	0.027504910316712	0.0291821382509351	0.0288986871081876	0.0279063075366362	0.0280999968336545
chr1	97373550	97373652	DPYD	0.0263844016615044	0.0271714731748767	0.0254624707248	0.0254019627190916	0.0264838602473401	0.0273502783909567	0.0244199501285081	0.0261271735144118	0.0259362950586646	0.0275591108100503	0.0247828616139222	0.025327679691844	0.0266130290193617	0.0281960904099418	0.0278835283742739	0.0281697071288602	0.0265049454263867	0.0277088031399289	0.0230413678491405	0.0264009411776349	0.0268079077674426	0.0263156985408919	0.0292355685688174	0.0266303356287751	0.0278858970801173	0.0251884778430794	0.0267296285558893	0.0265016808653872	0.0281208459846097	0.0263944723073804	0.0269744695448517	0.0254379693141551	0.0280450224516839	0.0257942915493343	0.0232004525655552
chr1	97382372	97382477	DPYD	0.0860788341949617	0.0718934125097467	0.0825126073028137	0.0864846994163081	0.0862471454695755	0.0683262170904883	0.0864865930411267	0.0715720095470278	0.0828789469088084	0.0685960835238285	0.0863868824857545	0.0829436499842174	0.0863880809754199	0.080823403042629	0.0685438891943321	0.0782874712458059	0.0717653828384018	0.068996758204466	0.0984117365821663	0.0862643607214933	0.097820812191971	0.0854742050339702	0.0468226155842877	0.0727367478592224	0.0689619149807469	0.0862742856740312	0.0728423076828061	0.0728166929068919	0.0480856104637208	0.0719411257964238	0.0861240609192438	0.0824254754286591	0.0690037054002458	0.0864414696930838	0.0989024096110268
chr1	97450047	97450223	DPYD	0.0297856919888708	0.0312824130047313	0.0292391289973129	0.0294359619027322	0.0307091625575362	0.0313037704445587	0.0287374380879044	0.028892808609339	0.0293513527669805	0.0315700303833648	0.0299868553481691	0.0287471707962292	0.0306818306024709	0.0275940486841365	0.0302562696565294	0.0272567719036506	0.0302401330831172	0.0316006231351828	0.0303524527121342	0.029864472577247	0.0302767844570866	0.0297675614615624	0.0312438939939235	0.0304888160960051	0.0315736535751602	0.0300393930566049	0.0308311903956864	0.0313580531707197	0.0300716312155951	0.0294142085748151	0.0306625292786818	0.0290100330335054	0.030161679607872	0.0289549358380002	0.0300110935335953
chr1	97515715	97515980	DPYD	0.029435496385726	0.0347014222714142	0.0289687340211569	0.0296165323888012	0.0293099588696359	0.0301615130294629	0.0284182476329596	0.0332493667202477	0.029211141780784	0.0301104992848274	0.0292132676767252	0.0281920130983512	0.0293127334549816	0.02726153113933	0.0296976003631775	0.0269824234993443	0.0338539459098121	0.029269584127799	0.0301568135826267	0.0294284962029932	0.0305160275879699	0.0295245316220479	0.0296170809873487	0.034380429999778	0.0293349443313386	0.0293804364681113	0.0347812833773641	0.0341711865138693	0.0289817148640087	0.0336455717544856	0.0289639330203557	0.0285938385575523	0.0297264328510207	0.02883653878904	0.0303346268493109
chr1	97549548	97549766	DPYD	0.0292416847422267	0.0299309318113926	0.0254362244099575	0.0290536254661019	0.0282510734151181	0.0289984918782492	0.0289330893402585	0.0283056515126694	0.0258540309848831	0.0290051378883955	0.0287314599469604	0.0248018189122376	0.028258151442701	0.0275872830672871	0.0270224807171977	0.0265720111637287	0.0283613143776388	0.0276088301691957	0.0268374300548319	0.0294600830790578	0.0262500689223547	0.0293632527302782	0.0271632842793674	0.0294905022966584	0.0274292270937869	0.0290724388899084	0.0295272495654719	0.0298093521453249	0.0262928326346156	0.0282648218543789	0.0287126355079053	0.0253387486647365	0.0270331111356364	0.0285490596761925	0.0271285171565096
chr1	97573748	97573985	DPYD	0.0282333976118686	0.0333203530653122	0.0272402813004579	0.0282979257063193	0.0267515560457174	0.0295210081779605	0.0280919388051845	0.0318035652074769	0.026618827210776	0.0295411999673065	0.0284657165046777	0.0270486820004864	0.0267336117194938	0.0280475838050032	0.0267133215073964	0.0274729166012605	0.0322023382394299	0.0272836223832325	0.0275880728807732	0.0285855519662541	0.0283222176083468	0.0277884019918056	0.0278744169393911	0.0331509832985087	0.0272493676909904	0.0283780441427902	0.0333547614662274	0.0334084231995596	0.0275209046923451	0.0319122013181116	0.0264274004162828	0.0268307065238093	0.0267238019882619	0.0278486938220357	0.0269502107869889
chr1	97593206	97593387	DPYD	0.0270288440085487	0.0298235667293512	0.0261694332867221	0.0266501806810989	0.0256653784543086	0.0282604482365944	0.0257701357030844	0.0294841674918764	0.0264688720579444	0.0283460381256034	0.0265731078766613	0.025791016923901	0.025542110432403	0.0274958978497973	0.02674609795092	0.0279249620157728	0.0291492137611721	0.0269351236442366	0.0254069790557709	0.0270551258128448	0.0268936814347984	0.0266119287139841	0.0275291415628067	0.0293619618179909	0.0265978025394699	0.026748373710071	0.0293419782483863	0.0294657955396904	0.026616349805317	0.0293537287273117	0.0263164503928029	0.0258841557355684	0.0267367157557183	0.0256727272866194	0.0255431987491353
chr1	97595047	97595175	DPYD	0.0323342218288497	0.0329940352595701	0.027630069639041	0.0322410569760944	0.0329636025388549	0.0284988768483809	0.0321610470795335	0.028712229078583	0.0284354764544926	0.0286993948973143	0.0319037146854491	0.0271700726536678	0.0329617417244466	0.0283808843641872	0.028579288495669	0.0258210766726508	0.0296895898881202	0.0287124614338287	0.0327306383745576	0.0324242133003734	0.0321174299286321	0.0324168797359523	0.0259797604214678	0.0328411078710482	0.0285958833873278	0.0323092790964303	0.0328089714803718	0.0328944413636325	0.0255601708590584	0.028995566463027	0.0318032382166154	0.0275453615437016	0.0286048874850788	0.0321385992845424	0.0327287945137567
chr1	97679084	97679188	DPYD	0.0838532585107411	0.0747642567318728	0.0836486636284896	0.084065711123697	0.084076475021626	0.0664227575432914	0.0840443411208928	0.0738956297004912	0.084401459851746	0.0667240407302931	0.0839922547295229	0.0843294117923256	0.0841848190175762	0.0798261723239646	0.0684125808319009	0.078725166950332	0.074446202532613	0.0679000483214083	0.0991294613686767	0.0839260155712898	0.097098011645998	0.0831623546645538	0.0444182106297264	0.076425260227906	0.0672959937525986	0.0838603833193437	0.076454985241396	0.075980859856456	0.048950497232695	0.0745035311948721	0.0839027572177671	0.0840675665084263	0.0686048939335937	0.0836970082641794	0.0992175165872635
chr1	97691706	97691808	DPYD	0.0270009300487782	0.0306887931040271	0.0254961354932931	0.0263795558066148	0.026255377131737	0.0282367576483447	0.0266302636111492	0.0290716732574575	0.0258539553119953	0.0285404839473902	0.0266091163853421	0.0252478212626009	0.0262598647547793	0.0254508508285608	0.0255287454363981	0.0249428908673872	0.029478488147179	0.0272179604447847	0.0259937430862608	0.0271152821010731	0.0250328539992938	0.0271189817432319	0.0270625478472718	0.0305067439187876	0.0272276434634134	0.0267465977109229	0.0311116550727472	0.0311870109323544	0.0267161903244611	0.0293799223799162	0.026383539229739	0.0256376703074324	0.0255423135750985	0.0259725684314378	0.0260030894276354
chr1	97699340	97699595	DPYD	0.0276072423906127	0.0355895906174674	0.0275302258527174	0.0280703531890737	0.0256294239052726	0.0295731041857835	0.027496732616891	0.0334230390493675	0.0277065085439699	0.0295848846039262	0.0280256857749526	0.0275778442009032	0.0256294987492662	0.0284188301658505	0.0265464417128185	0.0281246723276015	0.0340408979555117	0.0266874097883281	0.0284154382867826	0.0280277778521889	0.0285549919591647	0.02803685543404	0.0279159571628768	0.0354503968377422	0.0267690901325941	0.0281113442776531	0.0354172044699496	0.0355669477976653	0.0276374717760217	0.0342099916422101	0.0251338658606399	0.0278314342507454	0.0265105384521066	0.0265274699856308	0.0276549855181959
chr1	97720875	97720979	DPYD	0.0425794616383533	0.0402931862314547	0.0387460592672393	0.0424396542677503	0.0421327413520981	0.0347788615314593	0.0425628565321773	0.0382459581735358	0.0388879115003397	0.0349189957471743	0.0425057977858486	0.0389651364742034	0.0422705368405714	0.0359593310645818	0.0340002115788539	0.0312181123644777	0.0390250204141764	0.0338065655124402	0.0477051639924573	0.0425864826019323	0.0463498157198486	0.0424910717040309	0.0280930446749856	0.0418722957394401	0.0338196761265896	0.0425256330176662	0.0420391611176265	0.0417729660602033	0.0309399737369902	0.0371178271549377	0.0415472589925907	0.0389921705449065	0.0339668999645325	0.0425576140738588	0.0476053429475429
chr1	97721499	97721671	DPYD	0.0314779372261628	0.033559383876218	0.0300374532164604	0.0306029751245096	0.0295210303291287	0.0312127163393812	0.0310482148331884	0.0319085765693535	0.0291946407329791	0.0322565041828034	0.0315372625812899	0.0292014456583975	0.0298565327366815	0.0336344714648922	0.0302929752194447	0.0336601989940225	0.0321025626396443	0.0303750721568282	0.0282519175403809	0.0314123059867995	0.030999640791002	0.031674712590661	0.0305197617000378	0.0334145327216039	0.0304802472026997	0.0308000569004792	0.0332964412266066	0.0334920327332357	0.0300704940589301	0.0322428066824672	0.0294940000634804	0.0302056375360081	0.0302955334139431	0.0308223356311446	0.0286214440828334
chr1	97740385	97740503	DPYD	0.0284042872164906	0.0302372951289147	0.0254175627504059	0.0282194577884035	0.0253436837392137	0.0297440981109612	0.0281299577517843	0.0292941009602496	0.0251631722475963	0.0297631403460591	0.0285356701147801	0.0252788832372249	0.0253432900652673	0.0259602975360126	0.0254892948263878	0.0254312777203307	0.0292508592165806	0.0260541679936225	0.0262556412235831	0.0285934822989135	0.0267055521033155	0.0285329645018898	0.0265994360678074	0.029984213197558	0.0260552853100986	0.0284381670010704	0.0306199886361185	0.0302706116442399	0.026165353608182	0.0283625357328096	0.0263287176775922	0.025283539499893	0.0254976171166618	0.0279759018958406	0.0263900579469738
chr1	97828103	97828205	DPYD	0.0291374917168304	0.031981280301601	0.0281687611803122	0.0294424351877615	0.0268415553842372	0.0306688283468157	0.0295528094283473	0.0326496576665485	0.0291883657909183	0.030630878915121	0.0294747882280208	0.0281836144440077	0.0268320786025382	0.0322380706289681	0.0272031863157756	0.0324073881580455	0.0323464703137807	0.027408519642805	0.0272364072480009	0.0299457745551309	0.028326470439594	0.0299478627161524	0.0277783473044049	0.0323157329436649	0.0274200024145391	0.0298501813273692	0.0316592534852786	0.0323337898380575	0.0284587716280609	0.0325250074598769	0.0268106356851466	0.0285133280166275	0.0273831838448878	0.0287809538072814	0.0275706455281095
chr1	97883244	97883379	DPYD	0.0459735622914575	0.0459890715895695	0.0451026798012827	0.0459411563597035	0.0457394387732682	0.0404330139418491	0.0457639027795701	0.0434074129136714	0.0452710151005455	0.0404443835866723	0.0458401735188169	0.0450594783940681	0.0465163771980862	0.0417803646656088	0.0411677978369114	0.0405137494668333	0.0436464273985312	0.040508802139295	0.0511918795971543	0.0459290239695692	0.0487946474091871	0.0453240916689704	0.0351512034162463	0.0469304998142463	0.0398548171311978	0.0458303059520573	0.0466090063301891	0.0466505590219646	0.0361409637174291	0.0437639397131019	0.0449805535801062	0.0445181029392533	0.0410740078917634	0.0458999866963628	0.0506687079903612
chr1	97920862	97920964	DPYD	0.0367080960317021	0.0390883463164936	0.0370787668542437	0.036285405897975	0.0359967538016278	0.0344580221681453	0.0366082734377499	0.0381190823825487	0.0372684596296456	0.0349024434821472	0.0361560872699968	0.0368452181021351	0.0359437794603834	0.0384732292570893	0.0342002267505994	0.0382834462891879	0.0381742441118203	0.0341943367776831	0.038175929422716	0.0366264514879634	0.0399596192908431	0.0366756754083323	0.0305824922506199	0.0391201957544211	0.0328939002029268	0.0367389677437682	0.0388410592993119	0.0390725354100795	0.0288988989108938	0.0373736362147213	0.0359710118921019	0.0368866261400179	0.0343413231788913	0.0362199490635351	0.0372989234286259
chr22	42126573	42126747	CYP2D6	0.0779861636724518	0.160007578449698	0.12302833645124	0.0781454853286874	0.076404637176776	0.0759416644652853	0.0781441809487328	0.158890757265522	0.122431082663043	0.0759287144895213	0.0781000875449956	0.123680241175767	0.0766835726757368	0.0783082290201466	0.100755447719033	0.0764918327219647	0.158899653430253	0.0742602433393403	0.125527870066896	0.0780378727843569	0.139503744100726	0.0780116079520706	0.10036501189559	0.173614159295553	0.0741281217421056	0.0780719159608028	0.162320313199455	0.161223552767958	0.122393598850692	0.158889468523873	0.0766324275190632	0.123604848140168	0.10080999075137	0.077573133184467	0.123601180791871
chr22	42126857	42127023	CYP2D6	0.150152837309846	0.214762752513448	0.148425873633063	0.147581744361213	0.146229434057225	0.160133047312267	0.146912355524268	0.192652965157059	0.156633569205752	0.160019555156577	0.14793266869904	0.15504471844448	0.146188537707823	0.157832300202534	0.14556717641736	0.15457932082421	0.185433032072344	0.154612432615984	0.158247927218013	0.149900899295338	0.174830177595296	0.150155131157462	0.158583529898022	0.209002359879895	0.154294040005727	0.148291924396363	0.215235917015274	0.21504161641374	0.149179193087789	0.192591816744325	0.156194699920263	0.156339227465332	0.145581816373895	0.148186374913032	0.151607819227159
chr22	42127446	42127681	CYP2D6	0.119145538787758	0.186029107428008	0.12611576188017	0.116559415881399	0.115479857375587	0.133062509462907	0.115103085180638	0.159167259477617	0.127840595279905	0.133001121226022	0.11704344790214	0.12853659102574	0.115666540619389	0.119769801755987	0.11845003626498	0.117548993999915	0.16146064031192	0.128163217914046	0.128787266994354	0.119149985794255	0.144095773533072	0.118692183108326	0.133061197876172	0.181318485377909	0.127967166300204	0.117025644531748	0.187400252560697	0.187111094667379	0.125494724115267	0.159391221270419	0.125440750654307	0.127985214417921	0.118045927187003	0.118178425590411	0.127185902030271
chr22	42127782	42128039	CYP2D6	0.148018327860192	0.204086021305998	0.141257162787325	0.144086499954838	0.145696972716048	0.154098085073403	0.143216527574989	0.184773203022394	0.141803150764016	0.154096556227683	0.144563357928702	0.140152557887607	0.145814298714267	0.144662801040224	0.150322957605328	0.144146801328051	0.18502136263264	0.150664176016373	0.135916751070334	0.148112136218055	0.160441844852713	0.147870321988325	0.154913935402486	0.204605903603578	0.150568994824638	0.144768094060372	0.205122198931277	0.204796682105561	0.155800800771581	0.18505037456999	0.145888433591314	0.139382268381236	0.150155186333606	0.1478370416775	0.13805910258105
chr22	42128161	42128360	CYP2D6	0.145717179244372	0.204897450415408	0.139832950013858	0.142507913568545	0.142773046293184	0.151760528697924	0.141176104403795	0.185954414779953	0.140281785545635	0.151747384246642	0.142608172663393	0.139298892537691	0.143123288122027	0.141287295151162	0.148100826626099	0.140839071255511	0.186140295488357	0.147861727979258	0.133407077078605	0.145823121080014	0.1559849819181	0.145186624758363	0.152651349136992	0.205684849435282	0.147845693245919	0.142641320636265	0.206259564630558	0.205512543936391	0.154006210534572	0.186352331896797	0.142354893997124	0.137138456379222	0.148098323154295	0.145493650313319	0.136857358875457
chr22	42128763	42128953	CYP2D6	0.144892367976429	0.209408294389228	0.139671596376124	0.140832833624834	0.142412323062853	0.154126145963119	0.140601714449992	0.186748213401705	0.14175651354612	0.154180132529257	0.141690276557106	0.14258367849107	0.142957000534858	0.141512479241281	0.14704978139764	0.140997362122865	0.184596992830019	0.150971981554582	0.139201521311526	0.144832983846111	0.155510971695852	0.144386065635828	0.154831236780589	0.207328481035637	0.15090623558479	0.141587501959377	0.209891633871969	0.209715183859089	0.151525590142167	0.186830757537339	0.147189852565182	0.142268305656705	0.147050290245026	0.144589552986128	0.139271674713366
chr22	42129013	42129195	CYP2D6	0.14937350254477	0.205153748239538	0.141687465981558	0.145372261212699	0.147714126575957	0.15573680366632	0.144933679961927	0.183228486700825	0.141430035936217	0.155739632242071	0.145965563073115	0.139626112987755	0.14778940250141	0.145482227736279	0.152085383463502	0.145028396980629	0.184017151424983	0.152674807731569	0.135548933231863	0.149561079428102	0.159341979234091	0.14912854483514	0.156796486715185	0.204325372631174	0.152763781200656	0.145962876897289	0.205103304856477	0.204701304142488	0.15544419981433	0.183655676838354	0.146653053332529	0.138802631774593	0.152048612630416	0.149287058377226	0.137546555137834
chr22	42129727	42129977	CYP2D6	0.127457206658003	0.173680888560817	0.123707985805923	0.123661460920775	0.127994353145324	0.132349045988064	0.123570076487904	0.156905006246379	0.123433451242656	0.132376001199165	0.12424313785098	0.121538943137134	0.128065121531731	0.123178974358529	0.132799601016705	0.123041285874807	0.158511455156339	0.131620278834322	0.116256647816995	0.12776672782681	0.137128505643094	0.12745068800203	0.135667203941773	0.174325357686238	0.131622775477691	0.124268596680147	0.174750447497003	0.173662440052162	0.136824257860885	0.157621019908237	0.125998288624265	0.120553405265646	0.132786183350985	0.127517721970382	0.119714371154582
chr22	42130609	42130837	CYP2D6	0.153760929393055	0.206592848029931	0.145325053929465	0.150228566630917	0.150658384332594	0.15880309118524	0.149910930019996	0.187702900580043	0.145341136057711	0.158845050060457	0.15044948859253	0.14201481854345	0.150600760092247	0.152219868846826	0.154300479299993	0.151322027612766	0.188067282954265	0.153892977653645	0.139755416094834	0.154189522209019	0.163052651968408	0.154017943701001	0.157822787184192	0.207087545959006	0.153920910960677	0.150445637489104	0.207428218936798	0.206864820258718	0.158862346692805	0.187769495051609	0.149551443251021	0.143088126449995	0.15418532050479	0.15393051029149	0.141045575005319
chr6	18130685	18130787	TPMT	0.0268098779932379	0.0319838664612718	0.0229194862800264	0.026733946132668	0.0258283495096155	0.0257205127925293	0.0266496955059731	0.0307912225596832	0.0248321719459247	0.0257207969147936	0.0265622120893118	0.0247565964747056	0.0260620126435554	0.0246616207077264	0.0244479798000103	0.0238958141828221	0.0307972505447658	0.025145315078682	0.026727859925958	0.026864734446071	0.0275040192167341	0.0269037661616388	0.0243260992092568	0.0322729917083911	0.0246683668765132	0.0268569326727089	0.0322959811216361	0.0323418915162577	0.0249373195425168	0.0302400924314513	0.0263975986255233	0.0248654378828851	0.0242972003827767	0.0268677380900061	0.0263405219368416
chr6	18138901	18139004	TPMT	0.0839002952530701	0.0757513680273793	0.0727508363514423	0.0836952438475787	0.0812283321575055	0.0737257568786198	0.0838620980532979	0.07795013374911	0.080452148656083	0.0729460575806393	0.083263038776056	0.0795637070857812	0.0824631553366069	0.0809241470808765	0.0756369126745293	0.0748618194604687	0.072648967737052	0.0729880246872604	0.0884878588704458	0.083935277212735	0.0878284871087435	0.0839260569244547	0.0706698519242482	0.077706539146662	0.0730973692634766	0.0836713192250835	0.0775438433474255	0.0763763248879272	0.0725063496181271	0.0776290994754896	0.0820077422384024	0.0798583120977633	0.0757787608330167	0.0838604080448297	0.089602136349279
chr6	18139589	18139691	TPMT	0.0260197802455775	0.032501377949713	0.0220110205961403	0.0256427261557636	0.0252925141433534	0.0242711245694825	0.026010267842063	0.0313688164107653	0.0236742224668158	0.0241950488399784	0.026023422105939	0.0242445369170925	0.0254873464483518	0.0241850915390971	0.0232660187870647	0.022753301582538	0.0312838020401569	0.0236855720261423	0.0269662084601816	0.0260488785868237	0.0269336079309074	0.0260392329452996	0.0225045196428429	0.0327650685787118	0.0233188950304122	0.0258999420906973	0.032909011370851	0.0328665751792673	0.0232954329697493	0.0311974378475553	0.0258206961703533	0.0241756337309033	0.0226658613248037	0.0260568976794369	0.0262061766834325
chr6	18143710	18143812	TPMT	0.0377118107657382	0.0376899168239721	0.0352823185503028	0.0373792477721357	0.0375064414933869	0.0329443387836548	0.0377595267657997	0.0365194928126279	0.0352701664157236	0.0329838176862101	0.037931339716696	0.0361063357566913	0.0382512465666019	0.0324574299421405	0.033674881000865	0.0316029850618124	0.0368537678736783	0.0336371202519374	0.040517085801353	0.0379431088005218	0.0394646078160748	0.0380045774218516	0.0286426613677098	0.0389621802937556	0.0336077235348737	0.0379098619387337	0.0389999991088451	0.0390273106292962	0.0309254957098248	0.0352529253812206	0.0370159801461165	0.0360137459858842	0.0331795475464388	0.0377431015838545	0.0400740504835958
chr6	18148934	18149036	TPMT	0.0234631200904223	0.029839196333871	0.0224244646407292	0.0227663452293845	0.0231216661041921	0.0231674063291108	0.0233746414614773	0.028660973159181	0.022918087252411	0.0231616202175213	0.0234008324742037	0.0235705305721162	0.0231456163603279	0.0220039548760436	0.0231704857120444	0.0219460269728489	0.0287238921142073	0.0230475690209529	0.023358975470058	0.0235125214819025	0.0255821803561309	0.0233924650008812	0.023115227623465	0.0299661258070735	0.0232118117169458	0.0232079122267777	0.0299351631809369	0.0299935566058442	0.0239761107942007	0.0274522600638788	0.0231479053390869	0.0235644413144881	0.0229382373649722	0.023421110351674	0.0220055668554001
chr6	18149116	18149218	TPMT	0.0326890927555214	0.0319075931962577	0.0275304166265705	0.0325119664888099	0.0320869738752974	0.0291244166109423	0.0327010008631706	0.0307366045557983	0.0286850112212724	0.0293326925050894	0.0326595516557285	0.0291562306802534	0.0319016688704791	0.0291507759871001	0.0281301491522529	0.0284108267876707	0.0305444808739892	0.0288732084471702	0.0331057087114341	0.0327204862527207	0.0327732836621487	0.0327552608055197	0.0250759574791201	0.0321089845981405	0.0286112122517418	0.0327357196150068	0.0319318973838941	0.0321070929373757	0.0259249269923857	0.0302528799603433	0.0321899003430753	0.0290701769072015	0.0283049376663476	0.0327555304689759	0.0324298653738616
chr7	99652738	99652840	CYP3A5	0.0239809865106034	0.0249569466970307	0.0227731640770848	0.023234415661507	0.0237572070439883	0.0237072990488325	0.0228864946263458	0.0232799366021879	0.0224787215907642	0.0236330650168821	0.0229654243453824	0.0228936495140908	0.023759486204065	0.0262091907429062	0.023280504909548	0.0259723215448061	0.0234676071421454	0.0231499006111314	0.0208523797408853	0.0238951847454577	0.0273495071313576	0.0239300249656248	0.0234717360861329	0.0249235849881359	0.023287954635271	0.0228116030011717	0.0248832951712989	0.0249472958748579	0.023245082136892	0.0233714619661769	0.0233556688428515	0.022784618012368	0.0226393209661253	0.0239022097777569	0.0204770584528077
chr7	99665138	99665240	CYP3A5	0.0323434087483092	0.0324223114512171	0.0288623592949811	0.0316280561060765	0.032958665844385	0.0297398567258151	0.0322687689392742	0.0289076213454632	0.0275243750990887	0.0296643007022473	0.0320415466646298	0.0298894579903973	0.0326381102440249	0.0294986209487628	0.0302779482768926	0.028454632690891	0.0292963563859186	0.0300476626664264	0.0314424235248137	0.0321091292603629	0.0312250461418845	0.0316632034914654	0.0283708797208939	0.0328542427531843	0.0303722663129146	0.0311697190436041	0.0328835083021254	0.032865006033293	0.0294432172507706	0.0287372567620342	0.0321218004850118	0.0298628574651917	0.0306195050817364	0.0324001343058776	0.0298300523702986
chr7	99672831	99672933	CYP3A5	0.03373223290681	0.0318475104515826	0.0301400304862268	0.0330475866305581	0.0332908733989128	0.0337429996135094	0.0320371672730357	0.0305056329115199	0.0301720198142127	0.0332083683589729	0.0333664037194579	0.031211808442542	0.0330798629483479	0.0343630516277897	0.033003717649337	0.0345446074297416	0.0302890361041047	0.033129993886473	0.0298946711751175	0.0320726773245912	0.032903742929295	0.0338005695363226	0.0323374796900184	0.0317575735481565	0.0323313294084174	0.0328898169535488	0.0316170416109108	0.0316259365836853	0.0331469954060379	0.0303682981424112	0.0332454346284761	0.0311270642172717	0.0332727115428309	0.0337924696115208	0.0278300414205415
chr7	99758097	99758199	CYP3A4	0.0253004878010137	0.0302269792498752	0.0255290864700822	0.0254816637146478	0.0251665990551717	0.0267734722731203	0.0255415565771157	0.027428107631161	0.0253956251662867	0.0270550597667563	0.0256383744912093	0.0255627238641312	0.0251065201767941	0.0279437108093075	0.025432040439271	0.0275833277570539	0.0275642789274205	0.0258471911831319	0.0242140292827057	0.0261613679844721	0.029652089223444	0.0263027202833447	0.0262505268895461	0.0297323323630003	0.0256894004555824	0.0256381171239028	0.0300515805833801	0.0299055447849528	0.0253059052640257	0.0274927949949411	0.0260026353369746	0.0256433807954664	0.0253470842422897	0.025831476885866	0.024324621092403
chr7	99768651	99768753	CYP3A4	0.0338207900103435	0.0337919401150406	0.0320034891739385	0.0325100768594394	0.0336059944275996	0.033076607349822	0.0329648504090009	0.0320576790391122	0.0319228576073409	0.0332787785918685	0.0325087137528242	0.0325886446034032	0.0336786748929636	0.0368165253511771	0.0324087055162867	0.0365060646597779	0.0319794677781975	0.0326536617772761	0.031607837177529	0.0338215537745656	0.0344330062179803	0.033789307475478	0.0322973689004552	0.033718618254922	0.0324739263628574	0.0325451840312171	0.0337533088645291	0.03391187632708	0.0316484769069116	0.0320788629267	0.034083043949009	0.0325562949220059	0.032499449571508	0.0331410517431754	0.0296857958397739
